# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
120		3799		570935		3328
121		3776		575653		3309
122		3799		580370		3298
123		3776		585088		3309
124		3802		589807		3328
125		3804		594526		3317
126		3805		599246		3344
127		3740		603964		3328
128		3781		608682		3322
129		3759		613399		3319
130		3780		618116		3326
131		3721		622836		3328
132		3698		627554		3313
133		3706		632274		3321
134		3713		636991		3317
135		3693		641707		3302
136		3725		646425		3312
137		3727		651142		3336
138		3721		655857		3320
139		3713		660575		3318
140		3720		665294		3325
141		3712		670010		3309
142		3699		674728		3302
143		3682		679447		3324
144		3666		684165		3319
145		3651		688879		3321
146		3651		693599		3325
147		3657		698312		3314
148		3670		703026		3330
149		3592		707741		3321
150		3600		712460		3320
151		3619		717179		3324
152		3598		721896		3327
153		3591		726614		3338
154		3545		731332		3334
155		3575		736051		3336
156		3568		740765		3331
157		3577		745483		3329
158		3581		750200		3322
159		3572		754918		3322
160		3584		759634		3326
161		3545		764353		3322
162		3594		769069		3337
163		3583		773788		3292
164		3545		778508		3310
165		3530		783221		3314
166		3521		787939		3324
167		3532		792653		3320
168		3506		797371		3319
169		3498		802086		3337
170		3479		806804		3334
171		3502		811519		3349
172		3524		816235		3359
173		3525		820953		3338
174		3501		825671		3323
175		3496		830386		3336
176		3512		835102		3349
177		3487		839820		3352
178		3496		844535		3356
179		3439		849249		3329
180		3448		853967		3340
181		3431		858685		3334
182		3446		863401		3320
183		3435		868119		3345
184		3480		872836		3344
185		3446		877555		3347
186		3459		882272		3352
187		3492		886989		3340
188		3455		891708		3349
189		3413		896427		3349
190		3430		901145		3335
191		3426		905861		3354
192		3387		910579		3355
193		3382		915296		3335
194		3422		920015		3358
195		3413		924729		3339
196		3439		929446		3335
197		3404		934164		3348
198		3384		938882		3349
199		3411		943600		3339
200		3428		948320		3353
201		3409		953036		3349
202		3402		957754		3357
203		3406		962470		3362
204		3426		967185		3350
205		3462		971903		3347
206		3428		976620		3352
207		3420		981332		3353
208		3406		986048		3334
209		3382		990766		3335
210		3359		995481		3337
211		3371		1000194		3331
212		3364		1004911		3311
213		3338		1009627		3327
214		3311		1014345		3321
215		3316		1019060		3331
216		3321		1023778		3327
217		3304		1028490		3347
218		3298		1033209		3349
219		3316		1037924		3348
220		3290		1042638		3334
221		3278		1047356		3342
222		3292		1052072		3338
223		3310		1056788		3327
224		3305		1061506		3348
225		3298		1066222		3356
226		3303		1070938		3357
227		3290		1075656		3357
228		3325		1080373		3335
229		3282		1085085		3350
230		3290		1089800		3360
231		3270		1094518		3331
232		3253		1099235		3343
233		3247		1103950		3343
234		3208		1108664		3344
235		3197		1113378		3342
236		3197		1118094		3330
237		3198		1122810		3350
238		3178		1127526		3346
239		3185		1132241		3336
240		3212		1136955		3345
241		3211		1141667		3345
242		3206		1146385		3327
243		3214		1151101		3336
244		3198		1155811		3325
245		3208		1160528		3331
246		3216		1165245		3322
247		3204		1169960		3330
248		3229		1174674		3321
249		3190		1179386		3336
250		3183		1184099		3341
251		3187		1188815		3327
252		3184		1193534		3340
253		3184		1198252		3319
254		3186		1202968		3335
255		3186		1207680		3320
256		3182		1212397		3325
257		3223		1217114		3336
258		3201		1221830		3319
259		3202		1226540		3323
260		3158		1231252		3333
261		3180		1235970		3321
262		3184		1240687		3321
263		3176		1245396		3331
264		3173		1250107		3335
265		3182		1254818		3320
266		3167		1259529		3331
267		3200		1264243		3322
268		3203		1268954		3328
269		3198		1273669		3323
270		3177		1278384		3332
271		3182		1283101		3327
272		3176		1287819		3321
273		3161		1292533		3315
274		3184		1297249		3332
275		3203		1301967		3330
276		3200		1306682		3322
277		3194		1311398		3310
278		3193		1316113		3325
279		3156		1320827		3334
280		3156		1325540		3337
281		3176		1330256		3331
282		3172		1334973		3328
283		3154		1339689		3327
284		3140		1344404		3327
285		3122		1349117		3326
286		3102		1353831		3329
287		3118		1358540		3320
288		3123		1363252		3318
289		3126		1367964		3324
290		3132		1372678		3323
291		3142		1377393		3333
292		3148		1382108		3326
293		3132		1386827		3328
294		3140		1391544		3332
295		3122		1396260		3340
296		3134		1400975		3339
297		3130		1405689		3325
298		3128		1410407		3323
299		3100		1415120		3324
300		3135		1419832		3327
301		3118		1424547		3316
302		3107		1429263		3315
303		3105		1433978		3328
304		3093		1438693		3326
305		3116		1443407		3317
306		3109		1448117		3321
307		3120		1452831		3319
308		3117		1457548		3315
309		3098		1462267		3318
310		3113		1466981		3315
311		3114		1471690		3305
312		3128		1476405		3306
313		3130		1481120		3304
314		3115		1485833		3307
315		3107		1490549		3315
316		3127		1495264		3328
317		3127		1499977		3312
318		3120		1504692		3329
319		3102		1509410		3319
320		3090		1514125		3322
321		3102		1518841		3318
322		3095		1523553		3322
323		3089		1528268		3330
324		3078		1532982		3332
325		3095		1537695		3325
326		3119		1542415		3326
327		3117		1547129		3329
328		3090		1551846		3319
329		3097		1556560		3310
330		3105		1561275		3314
331		3091		1565991		3330
332		3101		1570704		3314
333		3088		1575422		3316
334		3070		1575656		3310
335		3054		1575900		3316
336		3052		1576125		3314
337		3002		1576336		3325
338		2981		1576535		3317
339		2966		1576705		3313
340		2945		1576846		3309
341		2923		1576999		3316
342		2897		1577157		3325
343		2882		1577285		3322
344		2856		1577419		3325
345		2865		1577536		3332
346		2868		1577654		3325
347		2854		1577778		3323
348		2845		1577902		3319
349		2826		1578017		3311
350		2808		1578113		3312
351		2800		1578219		3311
352		2790		1578300		3322
353		2767		1578385		3316
354		2762		1578445		3317
355		2762		1578523		3311
356		2762		1578601		3317
357		2755		1578674		3319
358		2747		1578770		3314
359		2733		1578829		3317
360		2720		1578879		3316
361		2712		1578920		3314
362		2710		1578954		3316
363		2708		1578983		3323
364		2711		1579036		3323
365		2710		1579077		3319
366		2707		1579107		3317
367		2710		1579144		3322
368		2701		1579179		3323
369		2686		1579203		3321
370		2673		1579234		3319
371		2676		1579252		3327
372		2675		1579288		3320
373		2670		1579309		3324
374		2664		1579332		3319
375		2665		1579351		3314
376		2660		1579371		3316
377		2650		1579385		3316
378		2649		1579397		3320
379		2645		1579409		3318
380		2646		1579412		3319
381		2647		1579422		3319
382		2649		1579436		3318
383		2649		1579445		3319
384		2654		1579461		3316
385		2657		1579495		3324
386		2652		1579514		3322
387		2650		1579540		3320
388		2648		1579565		3321
389		2646		1579576		3319
390		2647		1579592		3321
391		2642		1579613		3325
392		2648		1579626		3328
393		2645		1579640		3324
394		2644		1579659		3327
395		2640		1579676		3325
396		2644		1579685		3326
397		2640		1579699		3325
398		2640		1579707		3324
399		2639		1579719		3328
400		2638		1579725		3328
401		2640		1579733		3328
402		2638		1579743		3329
403		2638		1579765		3327
404		2643		1579779		3331
405		2645		1579793		3330
406		2642		1579802		3331
407		2634		1579815		3328
408		2634		1579824		3329
409		2635		1579833		3327
410		2637		1579847		3326
411		2634		1579859		3330
412		2633		1579868		3327
413		2632		1579873		3328
414		2634		1579884		3328
415		2632		1579895		3328
416		2632		1579901		3328
417		2635		1579907		3328
418		2634		1579914		3326
419		2632		1579925		3326
420		2633		1579930		3325
421		2631		1579947		3325
422		2631		1579961		3327
423		2635		1579975		3325
424		2633		1579991		3326
425		2628		1580011		3324
426		2628		1580016		3326
427		2627		1580022		3326
428		2622		1580030		3325
429		2622		1580039		3324
430		2620		1580042		3326
431		2620		1580046		3324
432		2621		1580054		3325
433		2618		1580060		3325
434		2617		1580064		3326
435		2618		1580073		3326
436		2620		1580079		3325
437		2617		1580086		3325
438		2620		1580096		3327
439		2620		1580103		3327
440		2621		1580119		3327
441		2617		1580127		3327
442		2615		1580131		3329
443		2613		1580134		3329
444		2613		1580136		3329
445		2611		1580141		3331
446		2611		1580143		3331
447		2609		1580149		3332
448		2612		1580155		3329
449		2612		1580163		3329
450		2610		1580169		3327
451		2610		1580173		3327
452		2610		1580177		3327
453		2609		1580179		3329
454		2612		1580184		3329
455		2613		1580191		3328
456		2613		1580193		3327
457		2612		1580199		3329
458		2611		1580204		3327
459		2609		1580205		3327
460		2607		1580206		3327
461		2607		1580206		3327
462		2607		1580206		3327
463		2605		1580207		3329
464		2605		1580207		3329
465		2605		1580207		3329
466		2605		1580207		3329
467		2605		1580207		3329
468		2606		1580208		3329
469		2606		1580208		3329
470		2606		1580208		3329
471		2606		1580208		3329
472		2604		1580209		3328
473		2604		1580209		3328
474		2604		1580209		3328
475		2647		1584926		3324
476		2715		1589642		3323
477		2736		1594361		3335
478		2723		1599079		3338
479		2762		1603797		3334
480		2796		1608517		3337
481		2779		1613236		3350
482		2799		1617952		3329
483		2771		1622671		3320
484		2788		1627388		3318
485		2792		1632105		3331
486		2825		1636823		3345
487		2827		1641543		3359
488		2819		1646261		3349
489		2834		1650980		3358
490		2892		1655699		3345
491		2894		1660417		3346
492		2896		1665136		3348
493		2922		1669854		3329
494		2898		1674574		3336
495		2904		1679293		3330
496		2929		1684013		3328
497		2943		1688733		3339
498		2937		1693450		3344
499		2926		1698169		3353
500		2996		1702887		3346
501		2933		1707606		3342
502		2968		1712325		3335
503		2949		1717045		3355
504		2945		1721761		3346
505		2976		1726481		3345
506		2981		1731199		3359
507		2943		1735917		3346
508		2926		1740630		3350
509		2922		1745347		3359
510		2928		1750063		3364
511		2958		1754783		3353
512		2958		1759502		3374
513		2960		1764222		3370
514		2975		1768939		3370
515		2958		1773656		3372
516		2939		1778374		3373
517		2954		1783091		3378
518		2946		1787809		3370
519		2940		1792527		3363
520		2947		1797243		3372
521		2939		1801958		3361
522		2993		1806674		3360
523		2953		1811394		3368
524		2934		1816114		3354
525		2941		1820831		3357
526		2922		1825548		3359
527		2935		1830266		3370
528		2954		1834985		3353
529		2962		1839704		3365
530		2968		1844422		3346
531		2959		1849140		3370
532		2973		1853857		3373
533		2921		1858574		3361
534		2913		1863292		3376
535		2872		1868008		3377
536		2917		1872728		3371
537		2923		1877446		3358
538		2937		1882166		3365
539		2950		1886883		3362
540		2957		1891601		3369
541		2987		1896321		3369
542		2979		1901039		3360
543		2981		1905756		3369
544		2964		1910475		3355
545		2906		1915193		3358
546		2897		1919909		3340
547		2899		1924628		3362
548		2853		1929347		3352
549		2876		1934065		3349
550		2853		1938784		3342
551		2903		1943502		3347
552		2887		1948220		3358
553		2894		1952938		3356
554		2862		1957657		3344
555		2893		1962374		3360
556		2871		1967090		3328
557		2885		1971803		3360
558		2885		1976520		3363
559		2902		1981238		3356
560		2916		1985954		3344
561		2871		1990672		3343
562		2850		1995391		3363
563		2865		2000109		3355
564		2891		2004827		3355
565		2880		2009544		3345
566		2887		2014263		3373
567		2894		2018983		3370
568		2945		2023701		3367
569		2913		2028419		3377
570		2892		2033138		3362
571		2847		2037857		3355
572		2869		2042574		3352
573		2853		2047293		3370
574		2874		2052011		3361
575		2882		2056730		3367
576		2896		2061443		3357
577		2890		2066159		3343
578		2930		2070877		3347
579		2926		2075597		3336
580		2926		2080314		3331
581		2916		2085032		3327
582		2926		2089748		3349
583		2933		2094467		3371
584		2910		2099185		3335
585		2907		2103905		3372
586		2893		2108625		3345
587		2910		2113344		3356
588		2858		2118063		3355
589		2828		2122780		3360
590		2809		2127499		3354
591		2831		2132218		3352
592		2874		2136936		3355
593		2877		2141652		3358
594		2899		2146369		3364
595		2857		2151088		3354
596		2831		2155805		3344
597		2828		2160524		3350
598		2859		2165244		3357
599		2819		2169961		3353
600		2828		2174679		3364
601		2838		2179399		3354
602		2844		2184116		3358
603		2846		2188833		3350
604		2851		2193547		3334
605		2867		2198264		3338
606		2842		2202979		3344
607		2809		2207697		3352
608		2865		2212413		3356
609		2871		2217130		3360
610		2852		2221850		3355
611		2833		2226568		3354
612		2809		2231285		3365
613		2806		2236004		3344
614		2850		2240715		3355
615		2825		2245433		3361
616		2838		2250152		3354
617		2798		2254871		3342
618		2796		2259589		3361
619		2795		2264306		3355
620		2791		2269023		3366
621		2792		2273740		3361
622		2820		2278457		3359
623		2781		2283175		3363
624		2802		2287889		3375
625		2801		2292608		3380
626		2803		2297325		3397
627		2821		2302042		3388
628		2809		2306761		3381
629		2786		2311477		3373
630		2776		2316195		3389
631		2752		2320911		3385
632		2719		2325629		3377
633		2750		2330343		3377
634		2770		2335061		3377
635		2773		2339775		3386
636		2775		2344493		3385
637		2796		2349212		3376
638		2794		2353931		3394
639		2757		2358649		3387
640		2728		2363366		3388
641		2752		2368085		3374
642		2774		2372804		3355
643		2743		2377520		3369
644		2755		2382233		3381
645		2736		2386953		3386
646		2744		2391669		3382
647		2749		2396388		3370
648		2758		2401104		3369
649		2735		2405822		3366
650		2746		2410539		3365
651		2762		2415253		3379
652		2762		2419969		3375
653		2769		2424685		3384
654		2769		2429400		3381
655		2760		2434117		3379
656		2741		2438832		3362
657		2761		2443546		3369
658		2764		2448261		3375
659		2810		2452979		3367
660		2781		2457695		3371
661		2762		2462410		3365
662		2762		2467126		3386
663		2759		2471842		3366
664		2740		2476558		3369
665		2743		2481274		3369
666		2736		2485991		3359
667		2713		2490708		3377
668		2716		2495420		3376
669		2750		2500137		3369
670		2742		2504856		3379
671		2740		2509575		3374
672		2744		2514291		3369
673		2746		2519010		3385
674		2729		2523728		3384
675		2746		2528444		3370
676		2717		2533160		3377
677		2720		2537876		3380
678		2709		2542596		3367
679		2708		2547315		3387
680		2714		2552034		3389
681		2695		2556749		3383
682		2703		2561466		3390
683		2705		2566182		3391
684		2710		2570896		3378
685		2688		2575611		3377
686		2689		2580326		3389
687		2699		2585042		3372
688		2703		2589758		3385
689		2684		2594475		3386
690		2700		2599192		3393
691		2673		2603908		3388
692		2682		2608626		3390
693		2672		2613342		3399
694		2676		2618060		3387
695		2644		2622777		3394
696		2663		2627497		3384
697		2676		2632214		3398
698		2675		2636933		3385
699		2674		2641650		3372
700		2677		2646366		3382
701		2665		2651082		3396
702		2658		2655800		3389
703		2668		2660515		3388
704		2661		2665232		3380
705		2672		2669950		3382
706		2674		2674669		3397
707		2668		2679387		3383
708		2682		2684104		3374
709		2681		2688820		3380
710		2651		2693538		3386
711		2622		2698250		3378
712		2633		2702963		3379
713		2620		2707680		3376
714		2628		2712396		3381
715		2616		2717114		3375
716		2580		2721829		3383
717		2578		2726547		3381
718		2616		2731264		3373
719		2640		2735983		3387
720		2614		2740696		3380
721		2598		2745413		3376
722		2591		2750128		3385
723		2597		2754841		3386
724		2607		2759559		3381
725		2619		2764277		3377
726		2615		2768992		3378
727		2617		2773707		3365
728		2619		2778423		3373
729		2590		2783141		3384
730		2596		2787857		3382
731		2596		2792576		3374
732		2598		2797292		3373
733		2614		2802011		3386
734		2612		2806727		3378
735		2592		2811445		3377
736		2597		2816163		3379
737		2616		2820879		3377
738		2603		2825596		3387
739		2603		2830313		3383
740		2624		2835031		3380
741		2610		2839745		3386
742		2607		2844457		3375
743		2605		2849170		3383
744		2612		2853885		3383
745		2616		2858601		3375
746		2607		2863316		3384
747		2602		2868033		3390
748		2600		2872749		3395
749		2609		2877464		3394
750		2618		2882179		3389
751		2631		2886894		3382
752		2616		2891610		3382
753		2628		2896328		3390
754		2641		2901043		3406
755		2630		2905761		3395
756		2638		2910476		3380
757		2620		2915192		3400
758		2635		2919907		3408
759		2601		2924618		3394
760		2609		2929336		3398
761		2596		2934050		3387
762		2614		2938770		3414
763		2614		2943490		3399
764		2610		2948207		3389
765		2603		2952919		3385
766		2606		2957635		3391
767		2611		2962352		3390
768		2593		2967069		3389
769		2597		2971785		3394
770		2581		2976501		3399
771		2599		2981217		3397
772		2596		2985935		3400
773		2596		2990652		3380
774		2591		2995370		3381
775		2579		3000084		3401
776		2581		3004802		3391
777		2571		3009521		3401
778		2545		3014234		3393
779		2555		3018951		3390
780		2563		3023665		3392
781		2563		3028382		3400
782		2575		3033099		3405
783		2553		3037816		3400
784		2564		3042528		3392
785		2573		3047240		3391
786		2560		3051955		3388
787		2571		3056668		3391
788		2577		3061385		3392
789		2572		3066102		3396
790		2595		3070816		3389
791		2585		3075533		3381
792		2583		3080249		3386
793		2579		3084965		3395
794		2567		3089679		3378
795		2551		3094397		3382
796		2541		3099113		3373
797		2533		3103831		3379
798		2541		3108546		3389
799		2560		3113261		3381
800		2565		3117977		3390
801		2558		3122696		3392
802		2555		3127411		3389
803		2553		3132129		3391
804		2541		3136843		3375
805		2537		3141553		3383
806		2553		3146270		3388
807		2548		3150986		3392
808		2552		3155705		3393
809		2527		3155885		3385
810		2518		3156021		3389
811		2498		3156136		3369
812		2472		3156246		3364
813		2465		3156325		3365
814		2472		3156409		3355
815		2453		3156485		3358
816		2430		3156578		3366
817		2424		3156624		3357
818		2411		3156671		3363
819		2406		3156731		3362
820		2407		3156791		3364
821		2404		3156841		3363
822		2395		3156904		3365
823		2382		3156950		3358
824		2386		3156982		3353
825		2382		3157040		3353
826		2381		3157079		3352
827		2371		3157124		3351
828		2359		3157155		3344
829		2358		3157178		3352
830		2359		3157206		3348
831		2355		3157229		3349
832		2352		3157267		3353
833		2357		3157291		3349
834		2354		3157323		3349
835		2351		3157352		3351
836		2351		3157383		3349
837		2356		3157412		3346
838		2349		3157434		3346
839		2348		3157468		3341
840		2347		3157490		3343
841		2342		3157514		3350
842		2337		3157540		3347
843		2328		3157567		3350
844		2323		3157584		3346
845		2325		3157598		3347
846		2328		3157617		3346
847		2334		3157650		3346
848		2329		3157685		3342
849		2327		3157709		3341
850		2334		3157747		3338
851		2327		3157774		3341
852		2322		3157796		3340
853		2321		3157812		3342
854		2320		3157833		3342
855		2311		3157865		3338
856		2314		3157885		3340
857		2314		3157921		3338
858		2311		3157958		3336
859		2305		3157976		3342
860		2307		3157993		3340
861		2304		3158025		3343
862		2302		3158054		3338
863		2294		3158086		3341
864		2290		3158119		3340
865		2287		3158138		3345
866		2287		3158160		3338
867		2287		3158181		3341
868		2285		3158206		3342
869		2289		3158221		3340
870		2283		3158236		3340
871		2285		3158246		3340
872		2281		3158255		3340
873		2283		3158265		3340
874		2281		3158281		3341
875		2279		3158294		3341
876		2279		3158309		3345
877		2278		3158323		3343
878		2274		3158344		3345
879		2274		3158350		3344
880		2273		3158361		3346
881		2282		3158388		3345
882		2275		3158404		3346
883		2273		3158417		3351
884		2272		3158429		3346
885		2267		3158438		3345
886		2268		3158451		3343
887		2270		3158461		3344
888		2268		3158473		3345
889		2265		3158480		3347
890		2263		3158492		3348
891		2262		3158503		3348
892		2264		3158510		3346
893		2264		3158524		3347
894		2259		3158540		3347
895		2256		3158549		3347
896		2253		3158556		3347
897		2255		3158570		3348
898		2253		3158577		3350
899		2254		3158586		3350
900		2253		3158593		3348
901		2253		3158596		3346
902		2253		3158599		3346
903		2253		3158604		3347
904		2253		3158614		3344
905		2252		3158627		3343
906		2257		3158649		3340
907		2251		3158662		3340
908		2250		3158672		3339
909		2250		3158689		3339
910		2254		3158701		3340
911		2251		3158720		3341
912		2248		3158727		3335
913		2246		3158734		3338
914		2238		3158748		3340
915		2239		3158755		3341
916		2239		3158760		3339
917		2238		3158764		3341
918		2238		3158769		3341
919		2240		3158779		3339
920		2242		3158786		3338
921		2238		3158793		3338
922		2241		3158800		3337
923		2240		3158805		3336
924		2238		3158825		3336
925		2232		3158841		3334
926		2232		3158844		3336
927		2233		3158848		3333
928		2234		3158850		3337
929		2233		3158860		3337
930		2234		3158861		3335
931		2233		3158866		3337
932		2233		3158868		3335
933		2232		3158872		3335
934		2231		3158874		3335
935		2232		3158877		3335
936		2231		3158878		3333
937		2231		3158880		3335
938		2231		3158882		3335
939		2231		3158887		3332
940		2231		3158887		3332
941		2231		3158887		3332
942		2231		3158887		3332
943		2229		3158888		3332
944		2229		3158888		3332
945		2229		3158888		3332
946		2229		3158888		3332
947		2229		3158888		3332
948		2229		3158888		3332
949		2229		3158888		3332
950		2229		3158888		3332
951		2229		3158888		3332
952		2261		3163603		3339
953		2306		3168320		3343
954		2334		3173038		3333
955		2349		3177758		3327
956		2354		3182475		3332
957		2364		3187194		3313
958		2368		3191913		3331
959		2402		3196630		3326
960		2396		3201349		3346
961		2408		3206066		3344
962		2418		3210784		3350
963		2384		3215504		3352
964		2384		3220223		3347
965		2420		3224943		3334
966		2442		3229661		3353
967		2444		3234381		3356
968		2466		3239097		3358
969		2471		3243817		3337
970		2453		3248535		3353
971		2487		3253255		3342
972		2489		3257974		3329
973		2515		3262692		3334
974		2503		3267410		3333
975		2501		3272129		3316
976		2529		3276849		3340
977		2503		3281567		3329
978		2503		3286282		3327
979		2529		3291001		3344
980		2508		3295721		3342
981		2523		3300439		3350
982		2517		3305159		3346
983		2537		3309877		3331
984		2520		3314592		3356
985		2549		3319310		3346
986		2526		3324029		3344
987		2536		3328749		3339
988		2537		3333468		3330
989		2527		3338184		3341
990		2536		3342903		3345
991		2542		3347621		3349
992		2540		3352339		3358
993		2553		3357058		3354
994		2571		3361776		3350
995		2540		3366494		3356
996		2538		3371212		3352
997		2526		3375928		3348
998		2529		3380646		3340
999		2524		3385364		3371
1000		2520		3390082		3343
1001		2499		3394799		3361
1002		2495		3399518		3340
1003		2499		3404238		3361
1004		2517		3408957		3365
1005		2558		3413676		3358
1006		2545		3418394		3354
1007		2557		3423114		3364
1008		2533		3427833		3347
1009		2517		3432549		3353
1010		2536		3437268		3369
1011		2578		3441988		3365
1012		2556		3446707		3362
1013		2543		3451426		3356
1014		2547		3456146		3359
1015		2528		3460863		3364
1016		2552		3465582		3365
1017		2558		3470302		3356
1018		2555		3475021		3351
1019		2555		3479740		3340
1020		2526		3484459		3354
1021		2541		3489177		3357
1022		2550		3493897		3366
1023		2544		3498616		3365
1024		2533		3503334		3353
1025		2531		3508054		3362
1026		2547		3512773		3349
1027		2558		3517491		3355
1028		2562		3522210		3358
1029		2524		3526930		3353
1030		2525		3531645		3353
1031		2505		3536360		3335
1032		2542		3541080		3354
1033		2541		3545798		3358
1034		2507		3550516		3353
1035		2513		3555235		3374
1036		2492		3559952		3356
1037		2501		3564671		3354
1038		2457		3569391		3358
1039		2459		3574110		3358
1040		2470		3578828		3374
1041		2487		3583546		3356
1042		2455		3588264		3348
1043		2460		3592982		3357
1044		2456		3597698		3351
1045		2468		3602414		3345
1046		2492		3607133		3348
1047		2481		3611853		3347
1048		2469		3616572		3360
1049		2486		3621289		3361
1050		2489		3626007		3365
1051		2470		3630725		3355
1052		2431		3635444		3354
1053		2459		3640162		3355
1054		2472		3644881		3343
1055		2483		3649599		3367
1056		2468		3654315		3344
1057		2457		3659035		3358
1058		2445		3663753		3359
1059		2460		3668470		3353
1060		2433		3673187		3353
1061		2471		3677905		3354
1062		2441		3682625		3353
1063		2450		3687343		3359
1064		2473		3692059		3366
1065		2466		3696777		3372
1066		2433		3701495		3374
1067		2463		3706213		3376
1068		2457		3710930		3353
1069		2456		3715647		3359
1070		2469		3720365		3358
1071		2462		3725083		3368
1072		2464		3729802		3358
1073		2438		3734518		3361
1074		2480		3739235		3353
1075		2479		3743955		3350
1076		2475		3748672		3347
1077		2459		3753390		3344
1078		2472		3758110		3360
1079		2475		3762829		3356
1080		2491		3767547		3366
1081		2464		3772263		3356
1082		2466		3776980		3351
1083		2459		3781700		3355
1084		2455		3786420		3359
1085		2435		3791138		3346
1086		2456		3795856		3350
1087		2431		3800574		3362
1088		2444		3805291		3371
1089		2463		3810010		3343
1090		2468		3814726		3344
1091		2466		3819442		3357
1092		2467		3824161		3340
1093		2446		3828877		3354
1094		2425		3833593		3370
1095		2416		3838310		3344
1096		2467		3843030		3360
1097		2481		3847749		3362
1098		2439		3852468		3340
1099		2434		3857184		3354
1100		2440		3861902		3351
1101		2439		3866618		3349
1102		2479		3871336		3358
1103		2453		3876053		3359
1104		2454		3880770		3349
1105		2423		3885490		3361
1106		2433		3890207		3371
1107		2427		3894926		3357
1108		2429		3899643		3365
1109		2444		3904361		3353
1110		2441		3909078		3366
1111		2426		3913796		3360
1112		2408		3918511		3352
1113		2406		3923228		3372
1114		2422		3927946		3368
1115		2390		3932664		3362
1116		2357		3937382		3361
1117		2396		3942100		3363
1118		2406		3946817		3364
1119		2398		3951537		3371
1120		2403		3956255		3369
1121		2400		3960974		3385
1122		2378		3965692		3364
1123		2405		3970411		3354
1124		2407		3975130		3364
1125		2430		3979847		3348
1126		2411		3984566		3345
1127		2441		3989285		3348
1128		2442		3994003		3353
1129		2390		3998721		3352
1130		2386		4003440		3353
1131		2389		4008159		3339
1132		2401		4012877		3352
1133		2435		4017596		3354
1134		2411		4022315		3354
1135		2409		4027034		3348
1136		2402		4031754		3358
1137		2424		4036474		3358
1138		2409		4041189		3354
1139		2411		4045905		3368
1140		2412		4050625		3358
1141		2441		4055341		3355
1142		2419		4060059		3361
1143		2433		4064778		3355
1144		2434		4069498		3352
1145		2417		4074217		3354
1146		2420		4078936		3372
1147		2427		4083654		3365
1148		2464		4088372		3365
1149		2437		4093088		3356
1150		2426		4097804		3340
1151		2403		4102522		3354
1152		2440		4107239		3369
1153		2422		4111958		3373
1154		2405		4116676		3358
1155		2407		4121395		3366
1156		2414		4126113		3369
1157		2402		4130831		3369
1158		2387		4135545		3362
1159		2361		4140262		3355
1160		2377		4144981		3360
1161		2366		4149697		3364
1162		2355		4154412		3365
